PerfID,StylistID,StylistName,ConsultantID,RegionID,RegionName,Year,MonthNum,Target_GBP,ActualRevenue_GBP,Achievement_Pct,TotalBookings,CompletedBookings,NoShows,NewClients,Commission_Earned_GBP,Avg_NPS
SP002086,STY063,Imogen Cooper,CON022,RG02,London South,2024,2,2200.0,2781.28,126.4,20,16,1,9,1112.51,8.0
SP002087,STY063,Imogen Cooper,CON022,RG02,London South,2024,3,2500.0,2242.74,89.7,45,36,7,5,897.1,8.1
SP002088,STY063,Imogen Cooper,CON022,RG02,London South,2024,4,2500.0,2442.15,97.7,36,33,2,8,976.86,8.5
SP002089,STY063,Imogen Cooper,CON022,RG02,London South,2024,5,2500.0,2690.48,107.6,14,11,2,2,1076.19,8.7
SP002090,STY063,Imogen Cooper,CON022,RG02,London South,2024,6,2700.0,2856.18,105.8,39,34,4,7,1142.47,9.4
SP002091,STY063,Imogen Cooper,CON022,RG02,London South,2024,7,2700.0,3233.75,119.8,19,16,3,2,1293.5,9.2
SP002092,STY063,Imogen Cooper,CON022,RG02,London South,2024,8,2700.0,2202.19,81.6,36,30,5,2,880.88,7.4
SP002093,STY063,Imogen Cooper,CON022,RG02,London South,2024,9,2500.0,1814.83,72.6,25,21,4,3,725.93,7.4
SP002094,STY063,Imogen Cooper,CON022,RG02,London South,2024,10,2500.0,3136.32,125.5,13,12,0,9,1254.53,9.3
SP002095,STY063,Imogen Cooper,CON022,RG02,London South,2024,11,2875.0,3560.88,123.9,34,28,3,6,1424.35,8.6
SP002096,STY063,Imogen Cooper,CON022,RG02,London South,2024,12,2875.0,3467.82,120.6,16,14,2,4,1387.13,8.4
SP002097,STY063,Imogen Cooper,CON022,RG02,London South,2025,1,2200.0,1860.07,84.5,20,16,4,10,744.03,9.2
SP002098,STY063,Imogen Cooper,CON022,RG02,London South,2025,2,2200.0,1901.25,86.4,28,25,0,2,760.5,9.5
SP002099,STY063,Imogen Cooper,CON022,RG02,London South,2025,3,2500.0,2393.65,95.7,26,22,2,11,957.46,8.1
SP002100,STY063,Imogen Cooper,CON022,RG02,London South,2025,4,2500.0,2879.05,115.2,31,27,3,11,1151.62,8.9
SP002101,STY063,Imogen Cooper,CON022,RG02,London South,2025,5,2500.0,2436.53,97.5,12,9,2,7,974.61,7.9
SP002102,STY063,Imogen Cooper,CON022,RG02,London South,2025,6,2700.0,1911.72,70.8,38,35,0,6,764.69,8.0
SP002103,STY063,Imogen Cooper,CON022,RG02,London South,2025,7,2700.0,3396.69,125.8,25,20,3,2,1358.68,9.0
SP002104,STY063,Imogen Cooper,CON022,RG02,London South,2025,8,2700.0,2237.89,82.9,42,39,0,12,895.16,8.5
SP002105,STY063,Imogen Cooper,CON022,RG02,London South,2025,9,2500.0,2001.2,80.0,30,25,4,9,800.48,8.0
SP002106,STY063,Imogen Cooper,CON022,RG02,London South,2025,10,2500.0,2421.62,96.9,41,35,4,7,968.65,9.2
SP002107,STY063,Imogen Cooper,CON022,RG02,London South,2025,11,2875.0,3373.72,117.3,14,13,0,2,1349.49,8.3
SP002108,STY063,Imogen Cooper,CON022,RG02,London South,2025,12,2875.0,3229.89,112.3,24,22,0,4,1291.96,7.5
SP002109,STY063,Imogen Cooper,CON022,RG02,London South,2026,1,2200.0,1805.39,82.1,15,13,0,3,722.16,9.7
SP002110,STY064,Martha Richardson,CON022,RG02,London South,2023,1,2640.0,2574.83,97.5,40,36,4,6,901.19,8.9
SP002111,STY064,Martha Richardson,CON022,RG02,London South,2023,2,2640.0,3277.21,124.1,17,15,0,7,1147.03,8.3
SP002112,STY064,Martha Richardson,CON022,RG02,London South,2023,3,3000.0,3785.07,126.2,45,42,1,6,1324.78,9.4
SP002113,STY064,Martha Richardson,CON022,RG02,London South,2023,4,3000.0,2576.57,85.9,33,28,2,12,901.8,7.3
SP002114,STY064,Martha Richardson,CON022,RG02,London South,2023,5,3000.0,3198.36,106.6,19,17,0,12,1119.43,8.7
SP002115,STY064,Martha Richardson,CON022,RG02,London South,2023,6,3240.0,2897.78,89.4,31,25,6,2,1014.22,9.7
SP002116,STY064,Martha Richardson,CON022,RG02,London South,2023,7,3240.0,3223.34,99.5,35,29,6,6,1128.17,8.5
SP002117,STY064,Martha Richardson,CON022,RG02,London South,2023,8,3240.0,3125.95,96.5,45,41,4,12,1094.08,8.5
SP002118,STY064,Martha Richardson,CON022,RG02,London South,2023,9,3000.0,2861.03,95.4,36,34,2,6,1001.36,8.8
SP002119,STY064,Martha Richardson,CON022,RG02,London South,2023,10,3000.0,2981.17,99.4,16,13,1,6,1043.41,8.7
SP002120,STY064,Martha Richardson,CON022,RG02,London South,2023,11,3450.0,3854.32,111.7,18,16,0,6,1349.01,8.1
SP002121,STY064,Martha Richardson,CON022,RG02,London South,2023,12,3450.0,2996.75,86.9,15,13,0,6,1048.86,9.5
SP002122,STY064,Martha Richardson,CON022,RG02,London South,2024,1,2640.0,2579.22,97.7,30,25,3,3,902.73,8.5
SP002123,STY064,Martha Richardson,CON022,RG02,London South,2024,2,2640.0,3343.94,126.7,42,39,1,12,1170.38,7.3
SP002124,STY064,Martha Richardson,CON022,RG02,London South,2024,3,3000.0,2422.47,80.7,19,15,4,3,847.87,7.4
SP002125,STY064,Martha Richardson,CON022,RG02,London South,2024,4,3000.0,2433.75,81.1,40,33,5,3,851.81,9.0
SP002126,STY064,Martha Richardson,CON022,RG02,London South,2024,5,3000.0,3340.28,111.3,28,24,1,10,1169.1,8.6
SP002127,STY064,Martha Richardson,CON022,RG02,London South,2024,6,3240.0,3972.16,122.6,18,15,0,4,1390.26,9.8
SP002128,STY064,Martha Richardson,CON022,RG02,London South,2024,7,3240.0,3157.54,97.5,23,20,1,3,1105.14,8.4
SP002129,STY064,Martha Richardson,CON022,RG02,London South,2024,8,3240.0,2854.59,88.1,14,11,3,7,999.11,7.5
SP002130,STY064,Martha Richardson,CON022,RG02,London South,2024,9,3000.0,2175.45,72.5,28,25,0,9,761.41,7.3
SP002131,STY064,Martha Richardson,CON022,RG02,London South,2024,10,3000.0,2962.76,98.8,28,24,2,4,1036.97,9.6
SP002132,STY064,Martha Richardson,CON022,RG02,London South,2024,11,3450.0,3638.68,105.5,30,27,1,6,1273.54,8.7
SP002133,STY064,Martha Richardson,CON022,RG02,London South,2024,12,3450.0,2912.67,84.4,32,26,5,12,1019.43,7.3
SP002134,STY064,Martha Richardson,CON022,RG02,London South,2025,1,2640.0,3005.18,113.8,15,13,0,10,1051.81,7.3
SP002135,STY064,Martha Richardson,CON022,RG02,London South,2025,2,2640.0,2309.99,87.5,21,18,0,12,808.5,8.3
SP002136,STY064,Martha Richardson,CON022,RG02,London South,2025,3,3000.0,3722.99,124.1,27,24,3,11,1303.05,8.3
SP002137,STY064,Martha Richardson,CON022,RG02,London South,2025,4,3000.0,3740.43,124.7,28,23,4,6,1309.15,8.5
SP002138,STY064,Martha Richardson,CON022,RG02,London South,2025,5,3000.0,2278.02,75.9,35,28,7,10,797.31,9.8
SP002139,STY064,Martha Richardson,CON022,RG02,London South,2025,6,3240.0,3230.48,99.7,36,31,3,6,1130.67,7.5
SP002140,STY064,Martha Richardson,CON022,RG02,London South,2025,7,3240.0,4031.64,124.4,23,20,3,2,1411.07,9.5
SP002141,STY064,Martha Richardson,CON022,RG02,London South,2025,8,3240.0,2397.4,74.0,18,15,0,6,839.09,8.0
SP002142,STY064,Martha Richardson,CON022,RG02,London South,2025,9,3000.0,2765.03,92.2,19,17,1,8,967.76,9.4
SP002143,STY064,Martha Richardson,CON022,RG02,London South,2025,10,3000.0,2815.24,93.8,33,29,1,5,985.34,8.6
SP002144,STY064,Martha Richardson,CON022,RG02,London South,2025,11,3450.0,3458.43,100.2,22,17,5,8,1210.45,9.1
SP002145,STY064,Martha Richardson,CON022,RG02,London South,2025,12,3450.0,2900.32,84.1,28,23,5,10,1015.11,9.6
SP002146,STY064,Martha Richardson,CON022,RG02,London South,2026,1,2640.0,2570.01,97.3,39,32,7,3,899.5,7.4
SP002147,STY065,Rosie Cox,CON022,RG02,London South,2023,1,1760.0,2104.0,119.5,37,30,4,6,526.0,9.5
SP002148,STY065,Rosie Cox,CON022,RG02,London South,2023,2,1760.0,1589.79,90.3,29,24,2,5,397.45,7.3
SP002149,STY065,Rosie Cox,CON022,RG02,London South,2023,3,2000.0,2060.32,103.0,37,29,5,5,515.08,8.5
SP002150,STY065,Rosie Cox,CON022,RG02,London South,2023,4,2000.0,2436.29,121.8,24,21,0,12,609.07,7.5
SP002151,STY065,Rosie Cox,CON022,RG02,London South,2023,5,2000.0,2528.07,126.4,17,13,1,11,632.02,7.7
SP002152,STY065,Rosie Cox,CON022,RG02,London South,2023,6,2160.0,2157.02,99.9,23,21,1,4,539.25,9.3
SP002153,STY065,Rosie Cox,CON022,RG02,London South,2023,7,2160.0,1794.68,83.1,14,11,1,6,448.67,7.5
SP002154,STY065,Rosie Cox,CON022,RG02,London South,2023,8,2160.0,2350.64,108.8,17,14,1,8,587.66,7.8
SP002155,STY065,Rosie Cox,CON022,RG02,London South,2023,9,2000.0,2192.16,109.6,17,16,1,2,548.04,7.6
SP002156,STY065,Rosie Cox,CON022,RG02,London South,2023,10,2000.0,2573.11,128.7,35,31,2,2,643.28,9.3
SP002157,STY065,Rosie Cox,CON022,RG02,London South,2023,11,2300.0,2886.58,125.5,33,26,4,5,721.65,9.2
SP002158,STY065,Rosie Cox,CON022,RG02,London South,2023,12,2300.0,1917.72,83.4,34,30,2,6,479.43,9.4
SP002159,STY065,Rosie Cox,CON022,RG02,London South,2024,1,1760.0,1863.15,105.9,30,25,2,12,465.79,7.6
SP002160,STY065,Rosie Cox,CON022,RG02,London South,2024,2,1760.0,1883.83,107.0,45,40,3,2,470.96,9.8
SP002161,STY065,Rosie Cox,CON022,RG02,London South,2024,3,2000.0,1928.57,96.4,27,23,1,10,482.14,8.0
SP002162,STY065,Rosie Cox,CON022,RG02,London South,2024,4,2000.0,1754.24,87.7,15,12,2,9,438.56,9.0
SP002163,STY065,Rosie Cox,CON022,RG02,London South,2024,5,2000.0,1915.3,95.8,13,11,1,12,478.82,8.0
SP002164,STY065,Rosie Cox,CON022,RG02,London South,2024,6,2160.0,1824.5,84.5,33,30,0,9,456.12,8.3
SP002165,STY065,Rosie Cox,CON022,RG02,London South,2024,7,2160.0,1859.04,86.1,38,32,3,8,464.76,9.2
SP002166,STY065,Rosie Cox,CON022,RG02,London South,2024,8,2160.0,1740.37,80.6,37,34,2,2,435.09,8.4
SP002167,STY065,Rosie Cox,CON022,RG02,London South,2024,9,2000.0,2157.78,107.9,45,37,7,9,539.45,8.2
SP002168,STY065,Rosie Cox,CON022,RG02,London South,2024,10,2000.0,2251.69,112.6,29,23,4,4,562.92,9.3
SP002169,STY065,Rosie Cox,CON022,RG02,London South,2024,11,2300.0,2059.71,89.6,34,31,2,12,514.93,8.1
SP002170,STY065,Rosie Cox,CON022,RG02,London South,2024,12,2300.0,2139.61,93.0,21,17,4,11,534.9,8.6
SP002171,STY065,Rosie Cox,CON022,RG02,London South,2025,1,1760.0,1528.11,86.8,43,40,3,9,382.03,7.8
SP002172,STY065,Rosie Cox,CON022,RG02,London South,2025,2,1760.0,1644.11,93.4,24,21,2,3,411.03,8.4
SP002173,STY065,Rosie Cox,CON022,RG02,London South,2025,3,2000.0,1475.19,73.8,28,23,2,4,368.8,9.1
SP002174,STY065,Rosie Cox,CON022,RG02,London South,2025,4,2000.0,1989.71,99.5,32,27,2,12,497.43,9.3
SP002175,STY065,Rosie Cox,CON022,RG02,London South,2025,5,2000.0,2108.8,105.4,35,30,2,4,527.2,9.5
SP002176,STY065,Rosie Cox,CON022,RG02,London South,2025,6,2160.0,2223.33,102.9,37,34,3,12,555.83,9.0
SP002177,STY065,Rosie Cox,CON022,RG02,London South,2025,7,2160.0,2562.29,118.6,39,35,1,11,640.57,7.5
SP002178,STY065,Rosie Cox,CON022,RG02,London South,2025,8,2160.0,1575.58,72.9,38,32,3,2,393.9,7.4
SP002179,STY065,Rosie Cox,CON022,RG02,London South,2025,9,2000.0,2127.44,106.4,21,18,0,7,531.86,8.3
SP002180,STY065,Rosie Cox,CON022,RG02,London South,2025,10,2000.0,1407.9,70.4,34,27,4,12,351.97,8.9
SP002181,STY065,Rosie Cox,CON022,RG02,London South,2025,11,2300.0,2325.3,101.1,44,38,4,9,581.32,9.4
SP002182,STY065,Rosie Cox,CON022,RG02,London South,2025,12,2300.0,2623.27,114.1,32,25,5,8,655.82,8.7
SP002183,STY065,Rosie Cox,CON022,RG02,London South,2026,1,1760.0,2228.04,126.6,41,37,3,6,557.01,8.7
SP002184,STY066,Violet Howard,CON023,RG03,Manchester,2023,1,3080.0,2714.25,88.1,30,27,0,7,814.27,9.8
SP002185,STY066,Violet Howard,CON023,RG03,Manchester,2023,2,3080.0,2878.39,93.5,24,20,2,8,863.52,8.8
SP002186,STY066,Violet Howard,CON023,RG03,Manchester,2023,3,3500.0,4221.63,120.6,32,27,3,9,1266.49,9.4
SP002187,STY066,Violet Howard,CON023,RG03,Manchester,2023,4,3500.0,4344.18,124.1,32,29,2,4,1303.25,8.0
SP002188,STY066,Violet Howard,CON023,RG03,Manchester,2023,5,3500.0,2940.34,84.0,13,11,0,6,882.1,7.2
SP002189,STY066,Violet Howard,CON023,RG03,Manchester,2023,6,3780.0,2914.44,77.1,26,22,1,11,874.33,9.2
SP002190,STY066,Violet Howard,CON023,RG03,Manchester,2023,7,3780.0,4632.84,122.6,25,20,2,4,1389.85,8.7
SP002191,STY066,Violet Howard,CON023,RG03,Manchester,2023,8,3780.0,3283.02,86.9,24,22,2,4,984.91,8.9
SP002192,STY066,Violet Howard,CON023,RG03,Manchester,2023,9,3500.0,3211.48,91.8,45,37,7,11,963.44,8.0
SP002193,STY066,Violet Howard,CON023,RG03,Manchester,2023,10,3500.0,3393.5,97.0,28,25,0,10,1018.05,8.8
SP002194,STY066,Violet Howard,CON023,RG03,Manchester,2023,11,4025.0,3057.28,76.0,31,24,4,6,917.18,8.7
SP002195,STY066,Violet Howard,CON023,RG03,Manchester,2023,12,4025.0,5096.72,126.6,17,16,0,2,1529.02,8.0
SP002196,STY066,Violet Howard,CON023,RG03,Manchester,2024,1,3080.0,2465.72,80.1,42,38,3,10,739.72,9.3
SP002197,STY066,Violet Howard,CON023,RG03,Manchester,2024,2,3080.0,2495.33,81.0,18,16,1,5,748.6,8.3
SP002198,STY066,Violet Howard,CON023,RG03,Manchester,2024,3,3500.0,4218.3,120.5,41,35,5,11,1265.49,7.7
SP002199,STY066,Violet Howard,CON023,RG03,Manchester,2024,4,3500.0,4516.3,129.0,45,38,5,11,1354.89,8.2
SP002200,STY066,Violet Howard,CON023,RG03,Manchester,2024,5,3500.0,3998.0,114.2,21,18,3,8,1199.4,8.3
SP002201,STY066,Violet Howard,CON023,RG03,Manchester,2024,6,3780.0,3788.53,100.2,15,13,0,9,1136.56,9.2
SP002202,STY066,Violet Howard,CON023,RG03,Manchester,2024,7,3780.0,4230.01,111.9,20,18,0,6,1269.0,9.4
SP002203,STY066,Violet Howard,CON023,RG03,Manchester,2024,8,3780.0,3373.32,89.2,37,30,7,7,1012.0,7.8
SP002204,STY066,Violet Howard,CON023,RG03,Manchester,2024,9,3500.0,3971.3,113.5,15,12,2,12,1191.39,7.9
SP002205,STY066,Violet Howard,CON023,RG03,Manchester,2024,10,3500.0,2588.54,74.0,30,27,1,3,776.56,9.5
SP002206,STY066,Violet Howard,CON023,RG03,Manchester,2024,11,4025.0,4067.43,101.1,38,34,3,3,1220.23,7.8
SP002207,STY066,Violet Howard,CON023,RG03,Manchester,2024,12,4025.0,4393.34,109.2,13,10,2,4,1318.0,8.7
SP002208,STY066,Violet Howard,CON023,RG03,Manchester,2025,1,3080.0,2935.01,95.3,18,16,0,3,880.5,7.5
SP002209,STY066,Violet Howard,CON023,RG03,Manchester,2025,2,3080.0,2689.04,87.3,31,25,3,11,806.71,8.8
SP002210,STY066,Violet Howard,CON023,RG03,Manchester,2025,3,3500.0,2776.65,79.3,45,36,6,8,833.0,7.7
SP002211,STY066,Violet Howard,CON023,RG03,Manchester,2025,4,3500.0,4526.4,129.3,29,25,1,4,1357.92,8.0
SP002212,STY066,Violet Howard,CON023,RG03,Manchester,2025,5,3500.0,2518.91,72.0,45,37,6,4,755.67,8.7
SP002213,STY066,Violet Howard,CON023,RG03,Manchester,2025,6,3780.0,3296.86,87.2,13,11,1,12,989.06,9.6
SP002214,STY066,Violet Howard,CON023,RG03,Manchester,2025,7,3780.0,2693.59,71.3,33,30,3,2,808.08,9.3
SP002215,STY066,Violet Howard,CON023,RG03,Manchester,2025,8,3780.0,4876.37,129.0,24,20,4,8,1462.91,9.3
SP002216,STY066,Violet Howard,CON023,RG03,Manchester,2025,9,3500.0,2648.59,75.7,43,35,5,11,794.58,8.6
SP002217,STY066,Violet Howard,CON023,RG03,Manchester,2025,10,3500.0,3963.07,113.2,35,32,3,10,1188.92,7.3
SP002218,STY066,Violet Howard,CON023,RG03,Manchester,2025,11,4025.0,4439.92,110.3,36,33,1,7,1331.98,8.0
SP002219,STY066,Violet Howard,CON023,RG03,Manchester,2025,12,4025.0,4219.26,104.8,30,27,2,6,1265.78,8.4
SP002220,STY066,Violet Howard,CON023,RG03,Manchester,2026,1,3080.0,3887.66,126.2,29,23,4,6,1166.3,8.9
SP002221,STY067,Willow Ward,CON023,RG03,Manchester,2023,1,2200.0,2104.8,95.7,22,18,3,3,736.68,9.5
SP002222,STY067,Willow Ward,CON023,RG03,Manchester,2023,2,2200.0,2595.4,118.0,15,12,0,9,908.39,8.9
SP002223,STY067,Willow Ward,CON023,RG03,Manchester,2023,3,2500.0,3027.44,121.1,29,25,2,3,1059.6,8.2
SP002224,STY067,Willow Ward,CON023,RG03,Manchester,2023,4,2500.0,2632.69,105.3,36,30,5,2,921.44,8.4
SP002225,STY067,Willow Ward,CON023,RG03,Manchester,2023,5,2500.0,3100.45,124.0,23,18,3,11,1085.16,8.2
SP002226,STY067,Willow Ward,CON023,RG03,Manchester,2023,6,2700.0,2605.91,96.5,29,24,2,12,912.07,8.3
SP002227,STY067,Willow Ward,CON023,RG03,Manchester,2023,7,2700.0,2901.81,107.5,33,26,5,8,1015.63,9.7
SP002228,STY067,Willow Ward,CON023,RG03,Manchester,2023,8,2700.0,2583.08,95.7,42,34,7,4,904.08,8.2
SP002229,STY067,Willow Ward,CON023,RG03,Manchester,2023,9,2500.0,1892.84,75.7,20,16,3,7,662.5,9.0
SP002230,STY067,Willow Ward,CON023,RG03,Manchester,2023,10,2500.0,2459.02,98.4,25,21,4,3,860.66,7.5
SP002231,STY067,Willow Ward,CON023,RG03,Manchester,2023,11,2875.0,2537.1,88.2,16,13,3,9,887.99,7.3
SP002232,STY067,Willow Ward,CON023,RG03,Manchester,2023,12,2875.0,3252.85,113.1,31,25,4,3,1138.5,9.5
SP002233,STY067,Willow Ward,CON023,RG03,Manchester,2024,1,2200.0,2691.18,122.3,16,13,2,8,941.91,7.7
SP002234,STY067,Willow Ward,CON023,RG03,Manchester,2024,2,2200.0,2834.03,128.8,26,22,4,9,991.91,7.2
SP002235,STY067,Willow Ward,CON023,RG03,Manchester,2024,3,2500.0,2398.82,96.0,39,31,6,2,839.59,9.2
SP002236,STY067,Willow Ward,CON023,RG03,Manchester,2024,4,2500.0,1771.23,70.8,27,24,1,3,619.93,7.4
SP002237,STY067,Willow Ward,CON023,RG03,Manchester,2024,5,2500.0,1963.98,78.6,37,33,2,5,687.39,9.2
SP002238,STY067,Willow Ward,CON023,RG03,Manchester,2024,6,2700.0,2983.36,110.5,25,23,1,8,1044.18,8.3
SP002239,STY067,Willow Ward,CON023,RG03,Manchester,2024,7,2700.0,3154.8,116.8,20,16,2,5,1104.18,7.9
SP002240,STY067,Willow Ward,CON023,RG03,Manchester,2024,8,2700.0,1969.75,73.0,40,33,4,7,689.41,8.5
SP002241,STY067,Willow Ward,CON023,RG03,Manchester,2024,9,2500.0,3027.99,121.1,45,39,5,7,1059.8,8.6
SP002242,STY067,Willow Ward,CON023,RG03,Manchester,2024,10,2500.0,1959.16,78.4,22,18,2,5,685.7,8.2
SP002243,STY067,Willow Ward,CON023,RG03,Manchester,2024,11,2875.0,3472.24,120.8,15,12,0,10,1215.28,8.9
SP002244,STY067,Willow Ward,CON023,RG03,Manchester,2024,12,2875.0,2904.07,101.0,22,18,3,11,1016.42,7.8
SP002245,STY067,Willow Ward,CON023,RG03,Manchester,2025,1,2200.0,1862.65,84.7,25,20,4,4,651.93,8.6
SP002246,STY067,Willow Ward,CON023,RG03,Manchester,2025,2,2200.0,2169.05,98.6,22,19,1,3,759.17,9.7
SP002247,STY067,Willow Ward,CON023,RG03,Manchester,2025,3,2500.0,2217.81,88.7,30,28,2,9,776.23,7.8
SP002248,STY067,Willow Ward,CON023,RG03,Manchester,2025,4,2500.0,2685.88,107.4,21,18,0,12,940.06,8.0
SP002249,STY067,Willow Ward,CON023,RG03,Manchester,2025,5,2500.0,2752.79,110.1,13,10,1,8,963.48,8.1
SP002250,STY067,Willow Ward,CON023,RG03,Manchester,2025,6,2700.0,1968.9,72.9,39,35,4,7,689.12,8.0
SP002251,STY067,Willow Ward,CON023,RG03,Manchester,2025,7,2700.0,2461.03,91.1,16,13,0,5,861.36,9.4
SP002252,STY067,Willow Ward,CON023,RG03,Manchester,2025,8,2700.0,2269.33,84.0,28,24,3,10,794.27,8.0
SP002253,STY067,Willow Ward,CON023,RG03,Manchester,2025,9,2500.0,2171.05,86.8,22,18,2,5,759.87,9.5
SP002254,STY067,Willow Ward,CON023,RG03,Manchester,2025,10,2500.0,2608.87,104.4,37,33,3,6,913.11,7.8
SP002255,STY067,Willow Ward,CON023,RG03,Manchester,2025,11,2875.0,2467.46,85.8,12,11,0,9,863.61,8.6
SP002256,STY067,Willow Ward,CON023,RG03,Manchester,2025,12,2875.0,3399.76,118.3,41,35,4,10,1189.92,8.2
SP002257,STY067,Willow Ward,CON023,RG03,Manchester,2026,1,2200.0,2000.3,90.9,22,20,0,11,700.1,8.7
SP002258,STY069,Jade Peterson,CON024,RG04,Birmingham,2023,1,1760.0,1294.09,73.5,24,19,2,2,323.52,7.5
SP002259,STY069,Jade Peterson,CON024,RG04,Birmingham,2023,2,1760.0,1670.14,94.9,28,22,4,9,417.54,7.5
SP002260,STY069,Jade Peterson,CON024,RG04,Birmingham,2023,3,2000.0,2026.62,101.3,45,39,4,5,506.65,7.3
SP002261,STY069,Jade Peterson,CON024,RG04,Birmingham,2023,4,2000.0,1623.17,81.2,26,21,5,12,405.79,7.5
SP002262,STY069,Jade Peterson,CON024,RG04,Birmingham,2023,5,2000.0,2401.18,120.1,45,37,5,12,600.29,8.2
SP002263,STY069,Jade Peterson,CON024,RG04,Birmingham,2023,6,2160.0,2806.18,129.9,13,10,3,7,701.54,9.2
SP002264,STY069,Jade Peterson,CON024,RG04,Birmingham,2023,7,2160.0,1539.33,71.3,29,24,2,9,384.83,9.5
SP002265,STY069,Jade Peterson,CON024,RG04,Birmingham,2023,8,2160.0,1711.59,79.2,14,12,0,8,427.9,7.5
SP002266,STY069,Jade Peterson,CON024,RG04,Birmingham,2023,9,2000.0,2468.09,123.4,14,11,3,11,617.02,8.0
SP002267,STY069,Jade Peterson,CON024,RG04,Birmingham,2023,10,2000.0,1830.98,91.5,20,16,2,8,457.75,7.3
SP002268,STY069,Jade Peterson,CON024,RG04,Birmingham,2023,11,2300.0,2345.98,102.0,17,15,0,11,586.49,9.2
SP002269,STY069,Jade Peterson,CON024,RG04,Birmingham,2023,12,2300.0,2638.47,114.7,19,15,4,4,659.62,8.7
SP002270,STY069,Jade Peterson,CON024,RG04,Birmingham,2024,1,1760.0,1479.29,84.1,24,20,2,12,369.82,7.9
SP002271,STY069,Jade Peterson,CON024,RG04,Birmingham,2024,2,1760.0,1698.46,96.5,45,36,6,9,424.61,7.3
SP002272,STY069,Jade Peterson,CON024,RG04,Birmingham,2024,3,2000.0,2025.21,101.3,12,10,0,9,506.3,8.1
SP002273,STY069,Jade Peterson,CON024,RG04,Birmingham,2024,4,2000.0,2263.32,113.2,25,23,2,5,565.83,8.9
SP002274,STY069,Jade Peterson,CON024,RG04,Birmingham,2024,5,2000.0,2128.92,106.4,36,31,3,6,532.23,7.9
SP002275,STY069,Jade Peterson,CON024,RG04,Birmingham,2024,6,2160.0,2779.52,128.7,42,38,2,6,694.88,7.6
SP002276,STY069,Jade Peterson,CON024,RG04,Birmingham,2024,7,2160.0,2215.29,102.6,22,19,3,6,553.82,8.2
SP002277,STY069,Jade Peterson,CON024,RG04,Birmingham,2024,8,2160.0,1553.84,71.9,21,19,0,12,388.46,7.4
SP002278,STY069,Jade Peterson,CON024,RG04,Birmingham,2024,9,2000.0,2138.48,106.9,38,35,3,10,534.62,9.1
SP002279,STY069,Jade Peterson,CON024,RG04,Birmingham,2024,10,2000.0,2167.35,108.4,29,24,3,7,541.84,8.4
SP002280,STY069,Jade Peterson,CON024,RG04,Birmingham,2024,11,2300.0,1803.76,78.4,16,14,0,12,450.94,7.8
SP002281,STY069,Jade Peterson,CON024,RG04,Birmingham,2024,12,2300.0,1713.28,74.5,38,35,0,2,428.32,9.8
SP002282,STY069,Jade Peterson,CON024,RG04,Birmingham,2025,1,1760.0,1262.18,71.7,18,14,4,12,315.55,8.7
SP002283,STY069,Jade Peterson,CON024,RG04,Birmingham,2025,2,1760.0,1569.65,89.2,16,14,2,7,392.41,9.6
SP002284,STY069,Jade Peterson,CON024,RG04,Birmingham,2025,3,2000.0,1995.99,99.8,34,28,6,3,499.0,9.0
SP002285,STY069,Jade Peterson,CON024,RG04,Birmingham,2025,4,2000.0,1819.6,91.0,40,34,3,4,454.9,7.6
SP002286,STY069,Jade Peterson,CON024,RG04,Birmingham,2025,5,2000.0,2165.82,108.3,40,34,6,8,541.45,9.7
SP002287,STY069,Jade Peterson,CON024,RG04,Birmingham,2025,6,2160.0,2717.47,125.8,16,12,4,2,679.37,7.8
SP002288,STY069,Jade Peterson,CON024,RG04,Birmingham,2025,7,2160.0,2295.94,106.3,15,12,1,7,573.98,8.7
SP002289,STY069,Jade Peterson,CON024,RG04,Birmingham,2025,8,2160.0,2342.45,108.4,38,33,3,5,585.61,9.2
SP002290,STY069,Jade Peterson,CON024,RG04,Birmingham,2025,9,2000.0,1592.46,79.6,27,24,2,9,398.11,8.5
SP002291,STY069,Jade Peterson,CON024,RG04,Birmingham,2025,10,2000.0,2489.06,124.5,27,21,6,4,622.26,7.6
SP002292,STY069,Jade Peterson,CON024,RG04,Birmingham,2025,11,2300.0,2607.32,113.4,15,12,1,5,651.83,8.4
SP002293,STY069,Jade Peterson,CON024,RG04,Birmingham,2025,12,2300.0,2858.07,124.3,38,31,6,7,714.52,8.4
SP002294,STY069,Jade Peterson,CON024,RG04,Birmingham,2026,1,1760.0,1364.09,77.5,16,14,0,7,341.02,7.6
SP002295,STY070,Leah Gray,CON024,RG04,Birmingham,2023,1,3080.0,2952.71,95.9,39,34,4,10,738.18,7.8
SP002296,STY070,Leah Gray,CON024,RG04,Birmingham,2023,2,3080.0,3735.49,121.3,17,15,0,8,933.87,7.9
SP002297,STY070,Leah Gray,CON024,RG04,Birmingham,2023,3,3500.0,2551.36,72.9,36,29,5,7,637.84,9.3
SP002298,STY070,Leah Gray,CON024,RG04,Birmingham,2023,4,3500.0,3441.35,98.3,27,22,3,4,860.34,7.7
SP002299,STY070,Leah Gray,CON024,RG04,Birmingham,2023,5,3500.0,4341.73,124.0,16,14,0,7,1085.43,8.2
SP002300,STY070,Leah Gray,CON024,RG04,Birmingham,2023,6,3780.0,4627.19,122.4,42,34,6,10,1156.8,8.9
