TrainingID,StylistID,StylistName,ConsultantID,RegionID,CertificationLevel,Module,TrainingDate,PassDate,ExpiryDate,Score_Pct,CertStatus,DistinctionAchieved
TRN000546,STY052,William Stewart,CON018,RG08,Level 1 — Colour,Seasonal Analysis Basics,2018-08-11,2018-08-27,2020-08-26,93.9,Expired,Yes
TRN000547,STY052,William Stewart,CON018,RG08,Level 1 — Colour,Draping Technique,2018-08-11,2018-08-27,2020-08-26,93.9,Expired,Yes
TRN000548,STY052,William Stewart,CON018,RG08,Level 1 — Colour,Client Communication,2018-08-11,2018-08-27,2020-08-26,93.9,Expired,Yes
TRN000549,STY052,William Stewart,CON018,RG08,Level 2 — Style,Body Shape Analysis,2019-02-08,2019-03-29,2021-03-28,72.6,Expired,No
TRN000550,STY052,William Stewart,CON018,RG08,Level 2 — Style,Clothing Lines & Textures,2019-02-08,2019-03-29,2021-03-28,72.6,Expired,No
TRN000551,STY052,William Stewart,CON018,RG08,Level 2 — Style,Style Archetypes,2019-02-08,2019-03-29,2021-03-28,72.6,Expired,No
TRN000552,STY052,William Stewart,CON018,RG08,Level 2 — Style,Wardrobe Building,2019-02-08,2019-03-29,2021-03-28,72.6,Expired,No
TRN000553,STY052,William Stewart,CON018,RG08,Level 3 — Full Stylist,Advanced Colour,2019-07-24,2019-08-09,2021-08-08,77.6,Expired,No
TRN000554,STY052,William Stewart,CON018,RG08,Level 3 — Full Stylist,Advanced Style,2019-07-24,2019-08-09,2021-08-08,77.6,Expired,No
TRN000555,STY052,William Stewart,CON018,RG08,Level 3 — Full Stylist,Makeup Integration,2019-07-24,2019-08-09,2021-08-08,77.6,Expired,No
TRN000556,STY052,William Stewart,CON018,RG08,Level 3 — Full Stylist,Business Development,2019-07-24,2019-08-09,2021-08-08,77.6,Expired,No
TRN000557,STY053,Henry Sanchez,CON019,RG09,Level 1 — Colour,Colour Theory Fundamentals,2024-01-13,2024-01-29,2026-01-28,95.9,Expired,Yes
TRN000558,STY053,Henry Sanchez,CON019,RG09,Level 1 — Colour,Seasonal Analysis Basics,2024-01-13,2024-01-29,2026-01-28,95.9,Expired,Yes
TRN000559,STY053,Henry Sanchez,CON019,RG09,Level 1 — Colour,Draping Technique,2024-01-13,2024-01-29,2026-01-28,95.9,Expired,Yes
TRN000560,STY053,Henry Sanchez,CON019,RG09,Level 1 — Colour,Client Communication,2024-01-13,2024-01-29,2026-01-28,95.9,Expired,Yes
TRN000561,STY053,Henry Sanchez,CON019,RG09,Level 2 — Style,Body Shape Analysis,2024-06-19,2024-08-15,2026-08-15,75.7,Active,No
TRN000562,STY053,Henry Sanchez,CON019,RG09,Level 2 — Style,Clothing Lines & Textures,2024-06-19,2024-08-15,2026-08-15,75.7,Active,No
TRN000563,STY053,Henry Sanchez,CON019,RG09,Level 2 — Style,Style Archetypes,2024-06-19,2024-08-15,2026-08-15,75.7,Active,No
TRN000564,STY053,Henry Sanchez,CON019,RG09,Level 2 — Style,Wardrobe Building,2024-06-19,2024-08-15,2026-08-15,75.7,Active,No
TRN000565,STY053,Henry Sanchez,CON019,RG09,Level 3 — Full Stylist,Advanced Colour,2024-12-13,2025-01-18,2027-01-18,92.2,Active,Yes
TRN000566,STY053,Henry Sanchez,CON019,RG09,Level 3 — Full Stylist,Advanced Style,2024-12-13,2025-01-18,2027-01-18,92.2,Active,Yes
TRN000567,STY053,Henry Sanchez,CON019,RG09,Level 3 — Full Stylist,Makeup Integration,2024-12-13,2025-01-18,2027-01-18,92.2,Active,Yes
TRN000568,STY053,Henry Sanchez,CON019,RG09,Level 3 — Full Stylist,Business Development,2024-12-13,2025-01-18,2027-01-18,92.2,Active,Yes
TRN000569,STY053,Henry Sanchez,CON019,RG09,Senior Stylist,Mentoring Skills,2025-07-06,2025-08-15,2027-08-15,98.2,Active,Yes
TRN000570,STY053,Henry Sanchez,CON019,RG09,Senior Stylist,Workshop Facilitation,2025-07-06,2025-08-15,2027-08-15,98.2,Active,Yes
TRN000571,STY053,Henry Sanchez,CON019,RG09,Senior Stylist,Corporate Clients,2025-07-06,2025-08-15,2027-08-15,98.2,Active,Yes
TRN000572,STY053,Henry Sanchez,CON019,RG09,Senior Stylist,Advanced Draping,2025-07-06,2025-08-15,2027-08-15,98.2,Active,Yes
TRN000573,STY054,Edward Morris,CON019,RG09,Level 1 — Colour,Colour Theory Fundamentals,2023-09-22,2023-10-15,2025-10-14,96.7,Expired,Yes
TRN000574,STY054,Edward Morris,CON019,RG09,Level 1 — Colour,Seasonal Analysis Basics,2023-09-22,2023-10-15,2025-10-14,96.7,Expired,Yes
TRN000575,STY054,Edward Morris,CON019,RG09,Level 1 — Colour,Draping Technique,2023-09-22,2023-10-15,2025-10-14,96.7,Expired,Yes
TRN000576,STY054,Edward Morris,CON019,RG09,Level 1 — Colour,Client Communication,2023-09-22,2023-10-15,2025-10-14,96.7,Expired,Yes
TRN000577,STY054,Edward Morris,CON019,RG09,Level 2 — Style,Body Shape Analysis,2024-03-04,2024-03-28,2026-03-28,98.3,Active,Yes
TRN000578,STY054,Edward Morris,CON019,RG09,Level 2 — Style,Clothing Lines & Textures,2024-03-04,2024-03-28,2026-03-28,98.3,Active,Yes
TRN000579,STY054,Edward Morris,CON019,RG09,Level 2 — Style,Style Archetypes,2024-03-04,2024-03-28,2026-03-28,98.3,Active,Yes
TRN000580,STY054,Edward Morris,CON019,RG09,Level 2 — Style,Wardrobe Building,2024-03-04,2024-03-28,2026-03-28,98.3,Active,Yes
TRN000581,STY054,Edward Morris,CON019,RG09,Level 3 — Full Stylist,Advanced Colour,2024-09-18,2024-10-13,2026-10-13,95.3,Active,Yes
TRN000582,STY054,Edward Morris,CON019,RG09,Level 3 — Full Stylist,Advanced Style,2024-09-18,2024-10-13,2026-10-13,95.3,Active,Yes
TRN000583,STY054,Edward Morris,CON019,RG09,Level 3 — Full Stylist,Makeup Integration,2024-09-18,2024-10-13,2026-10-13,95.3,Active,Yes
TRN000584,STY054,Edward Morris,CON019,RG09,Level 3 — Full Stylist,Business Development,2024-09-18,2024-10-13,2026-10-13,95.3,Active,Yes
TRN000585,STY055,Arthur Rogers,CON020,RG10,Level 1 — Colour,Colour Theory Fundamentals,2021-02-09,2021-03-06,2023-03-06,90.8,Expired,Yes
TRN000586,STY055,Arthur Rogers,CON020,RG10,Level 1 — Colour,Seasonal Analysis Basics,2021-02-09,2021-03-06,2023-03-06,90.8,Expired,Yes
TRN000587,STY055,Arthur Rogers,CON020,RG10,Level 1 — Colour,Draping Technique,2021-02-09,2021-03-06,2023-03-06,90.8,Expired,Yes
TRN000588,STY055,Arthur Rogers,CON020,RG10,Level 1 — Colour,Client Communication,2021-02-09,2021-03-06,2023-03-06,90.8,Expired,Yes
TRN000589,STY055,Arthur Rogers,CON020,RG10,Level 2 — Style,Body Shape Analysis,2021-08-18,2021-09-27,2023-09-27,92.9,Expired,Yes
TRN000590,STY055,Arthur Rogers,CON020,RG10,Level 2 — Style,Clothing Lines & Textures,2021-08-18,2021-09-27,2023-09-27,92.9,Expired,Yes
TRN000591,STY055,Arthur Rogers,CON020,RG10,Level 2 — Style,Style Archetypes,2021-08-18,2021-09-27,2023-09-27,92.9,Expired,Yes
TRN000592,STY055,Arthur Rogers,CON020,RG10,Level 2 — Style,Wardrobe Building,2021-08-18,2021-09-27,2023-09-27,92.9,Expired,Yes
TRN000593,STY055,Arthur Rogers,CON020,RG10,Level 3 — Full Stylist,Advanced Colour,2022-03-03,2022-04-01,2024-03-31,76.3,Expired,No
TRN000594,STY055,Arthur Rogers,CON020,RG10,Level 3 — Full Stylist,Advanced Style,2022-03-03,2022-04-01,2024-03-31,76.3,Expired,No
TRN000595,STY055,Arthur Rogers,CON020,RG10,Level 3 — Full Stylist,Makeup Integration,2022-03-03,2022-04-01,2024-03-31,76.3,Expired,No
TRN000596,STY055,Arthur Rogers,CON020,RG10,Level 3 — Full Stylist,Business Development,2022-03-03,2022-04-01,2024-03-31,76.3,Expired,No
TRN000597,STY056,Leo Reed,CON020,RG10,Level 1 — Colour,Colour Theory Fundamentals,2020-09-12,2020-11-09,2022-11-09,71.4,Expired,No
TRN000598,STY056,Leo Reed,CON020,RG10,Level 1 — Colour,Seasonal Analysis Basics,2020-09-12,2020-11-09,2022-11-09,71.4,Expired,No
TRN000599,STY056,Leo Reed,CON020,RG10,Level 1 — Colour,Draping Technique,2020-09-12,2020-11-09,2022-11-09,71.4,Expired,No
TRN000600,STY056,Leo Reed,CON020,RG10,Level 1 — Colour,Client Communication,2020-09-12,2020-11-09,2022-11-09,71.4,Expired,No
TRN000601,STY057,Freddie Cook,CON020,RG10,Level 1 — Colour,Colour Theory Fundamentals,2022-05-15,2022-05-31,2024-05-30,94.6,Expired,Yes
TRN000602,STY057,Freddie Cook,CON020,RG10,Level 1 — Colour,Seasonal Analysis Basics,2022-05-15,2022-05-31,2024-05-30,94.6,Expired,Yes
TRN000603,STY057,Freddie Cook,CON020,RG10,Level 1 — Colour,Draping Technique,2022-05-15,2022-05-31,2024-05-30,94.6,Expired,Yes
TRN000604,STY057,Freddie Cook,CON020,RG10,Level 1 — Colour,Client Communication,2022-05-15,2022-05-31,2024-05-30,94.6,Expired,Yes
TRN000605,STY058,Alfie Morgan,CON021,RG01,Level 1 — Colour,Colour Theory Fundamentals,2020-05-04,2020-05-30,2022-05-30,93.3,Expired,Yes
TRN000606,STY058,Alfie Morgan,CON021,RG01,Level 1 — Colour,Seasonal Analysis Basics,2020-05-04,2020-05-30,2022-05-30,93.3,Expired,Yes
TRN000607,STY058,Alfie Morgan,CON021,RG01,Level 1 — Colour,Draping Technique,2020-05-04,2020-05-30,2022-05-30,93.3,Expired,Yes
TRN000608,STY058,Alfie Morgan,CON021,RG01,Level 1 — Colour,Client Communication,2020-05-04,2020-05-30,2022-05-30,93.3,Expired,Yes
TRN000609,STY058,Alfie Morgan,CON021,RG01,Level 2 — Style,Body Shape Analysis,2020-11-07,2020-12-13,2022-12-13,77.5,Expired,No
TRN000610,STY058,Alfie Morgan,CON021,RG01,Level 2 — Style,Clothing Lines & Textures,2020-11-07,2020-12-13,2022-12-13,77.5,Expired,No
TRN000611,STY058,Alfie Morgan,CON021,RG01,Level 2 — Style,Style Archetypes,2020-11-07,2020-12-13,2022-12-13,77.5,Expired,No
TRN000612,STY058,Alfie Morgan,CON021,RG01,Level 2 — Style,Wardrobe Building,2020-11-07,2020-12-13,2022-12-13,77.5,Expired,No
TRN000613,STY058,Alfie Morgan,CON021,RG01,Level 3 — Full Stylist,Advanced Colour,2021-05-17,2021-06-14,2023-06-14,74.9,Expired,No
TRN000614,STY058,Alfie Morgan,CON021,RG01,Level 3 — Full Stylist,Advanced Style,2021-05-17,2021-06-14,2023-06-14,74.9,Expired,No
TRN000615,STY058,Alfie Morgan,CON021,RG01,Level 3 — Full Stylist,Makeup Integration,2021-05-17,2021-06-14,2023-06-14,74.9,Expired,No
TRN000616,STY058,Alfie Morgan,CON021,RG01,Level 3 — Full Stylist,Business Development,2021-05-17,2021-06-14,2023-06-14,74.9,Expired,No
TRN000617,STY059,Charlie Bell,CON021,RG01,Level 1 — Colour,Colour Theory Fundamentals,2022-04-29,2022-05-25,2024-05-24,80.4,Expired,No
TRN000618,STY059,Charlie Bell,CON021,RG01,Level 1 — Colour,Seasonal Analysis Basics,2022-04-29,2022-05-25,2024-05-24,80.4,Expired,No
TRN000619,STY059,Charlie Bell,CON021,RG01,Level 1 — Colour,Draping Technique,2022-04-29,2022-05-25,2024-05-24,80.4,Expired,No
TRN000620,STY059,Charlie Bell,CON021,RG01,Level 1 — Colour,Client Communication,2022-04-29,2022-05-25,2024-05-24,80.4,Expired,No
TRN000621,STY059,Charlie Bell,CON021,RG01,Level 2 — Style,Body Shape Analysis,2022-10-13,2022-10-31,2024-10-30,98.0,Expired,Yes
TRN000622,STY059,Charlie Bell,CON021,RG01,Level 2 — Style,Clothing Lines & Textures,2022-10-13,2022-10-31,2024-10-30,98.0,Expired,Yes
TRN000623,STY059,Charlie Bell,CON021,RG01,Level 2 — Style,Style Archetypes,2022-10-13,2022-10-31,2024-10-30,98.0,Expired,Yes
TRN000624,STY059,Charlie Bell,CON021,RG01,Level 2 — Style,Wardrobe Building,2022-10-13,2022-10-31,2024-10-30,98.0,Expired,Yes
TRN000625,STY059,Charlie Bell,CON021,RG01,Level 3 — Full Stylist,Advanced Colour,2023-04-11,2023-05-17,2025-05-16,87.9,Expired,Yes
TRN000626,STY059,Charlie Bell,CON021,RG01,Level 3 — Full Stylist,Advanced Style,2023-04-11,2023-05-17,2025-05-16,87.9,Expired,Yes
TRN000627,STY059,Charlie Bell,CON021,RG01,Level 3 — Full Stylist,Makeup Integration,2023-04-11,2023-05-17,2025-05-16,87.9,Expired,Yes
TRN000628,STY059,Charlie Bell,CON021,RG01,Level 3 — Full Stylist,Business Development,2023-04-11,2023-05-17,2025-05-16,87.9,Expired,Yes
TRN000629,STY060,Oscar Murphy,CON021,RG01,Level 1 — Colour,Colour Theory Fundamentals,2024-01-26,2024-03-23,2026-03-23,98.4,Active,Yes
TRN000630,STY060,Oscar Murphy,CON021,RG01,Level 1 — Colour,Seasonal Analysis Basics,2024-01-26,2024-03-23,2026-03-23,98.4,Active,Yes
TRN000631,STY060,Oscar Murphy,CON021,RG01,Level 1 — Colour,Draping Technique,2024-01-26,2024-03-23,2026-03-23,98.4,Active,Yes
TRN000632,STY060,Oscar Murphy,CON021,RG01,Level 1 — Colour,Client Communication,2024-01-26,2024-03-23,2026-03-23,98.4,Active,Yes
TRN000633,STY060,Oscar Murphy,CON021,RG01,Level 2 — Style,Body Shape Analysis,2024-07-29,2024-09-02,2026-09-02,97.1,Active,Yes
TRN000634,STY060,Oscar Murphy,CON021,RG01,Level 2 — Style,Clothing Lines & Textures,2024-07-29,2024-09-02,2026-09-02,97.1,Active,Yes
TRN000635,STY060,Oscar Murphy,CON021,RG01,Level 2 — Style,Style Archetypes,2024-07-29,2024-09-02,2026-09-02,97.1,Active,Yes
TRN000636,STY060,Oscar Murphy,CON021,RG01,Level 2 — Style,Wardrobe Building,2024-07-29,2024-09-02,2026-09-02,97.1,Active,Yes
TRN000637,STY061,Eleanor Bailey,CON021,RG01,Level 1 — Colour,Colour Theory Fundamentals,2021-10-11,2021-11-10,2023-11-10,73.5,Expired,No
TRN000638,STY061,Eleanor Bailey,CON021,RG01,Level 1 — Colour,Seasonal Analysis Basics,2021-10-11,2021-11-10,2023-11-10,73.5,Expired,No
TRN000639,STY061,Eleanor Bailey,CON021,RG01,Level 1 — Colour,Draping Technique,2021-10-11,2021-11-10,2023-11-10,73.5,Expired,No
TRN000640,STY061,Eleanor Bailey,CON021,RG01,Level 1 — Colour,Client Communication,2021-10-11,2021-11-10,2023-11-10,73.5,Expired,No
TRN000641,STY061,Eleanor Bailey,CON021,RG01,Level 2 — Style,Body Shape Analysis,2022-05-06,2022-06-05,2024-06-04,69.2,Expired,No
TRN000642,STY061,Eleanor Bailey,CON021,RG01,Level 2 — Style,Clothing Lines & Textures,2022-05-06,2022-06-05,2024-06-04,69.2,Expired,No
TRN000643,STY061,Eleanor Bailey,CON021,RG01,Level 2 — Style,Style Archetypes,2022-05-06,2022-06-05,2024-06-04,69.2,Expired,No
TRN000644,STY061,Eleanor Bailey,CON021,RG01,Level 2 — Style,Wardrobe Building,2022-05-06,2022-06-05,2024-06-04,69.2,Expired,No
TRN000645,STY061,Eleanor Bailey,CON021,RG01,Level 3 — Full Stylist,Advanced Colour,2022-10-22,2022-12-02,2024-12-01,78.7,Expired,No
TRN000646,STY061,Eleanor Bailey,CON021,RG01,Level 3 — Full Stylist,Advanced Style,2022-10-22,2022-12-02,2024-12-01,78.7,Expired,No
TRN000647,STY061,Eleanor Bailey,CON021,RG01,Level 3 — Full Stylist,Makeup Integration,2022-10-22,2022-12-02,2024-12-01,78.7,Expired,No
TRN000648,STY061,Eleanor Bailey,CON021,RG01,Level 3 — Full Stylist,Business Development,2022-10-22,2022-12-02,2024-12-01,78.7,Expired,No
TRN000649,STY062,Harriet Rivera,CON022,RG02,Level 1 — Colour,Colour Theory Fundamentals,2024-09-15,2024-10-19,2026-10-19,81.5,Active,No
TRN000650,STY062,Harriet Rivera,CON022,RG02,Level 1 — Colour,Seasonal Analysis Basics,2024-09-15,2024-10-19,2026-10-19,81.5,Active,No
TRN000651,STY062,Harriet Rivera,CON022,RG02,Level 1 — Colour,Draping Technique,2024-09-15,2024-10-19,2026-10-19,81.5,Active,No
TRN000652,STY062,Harriet Rivera,CON022,RG02,Level 1 — Colour,Client Communication,2024-09-15,2024-10-19,2026-10-19,81.5,Active,No
TRN000653,STY062,Harriet Rivera,CON022,RG02,Level 2 — Style,Body Shape Analysis,2025-03-05,2025-03-26,2027-03-26,79.9,Active,No
TRN000654,STY062,Harriet Rivera,CON022,RG02,Level 2 — Style,Clothing Lines & Textures,2025-03-05,2025-03-26,2027-03-26,79.9,Active,No
TRN000655,STY062,Harriet Rivera,CON022,RG02,Level 2 — Style,Style Archetypes,2025-03-05,2025-03-26,2027-03-26,79.9,Active,No
TRN000656,STY062,Harriet Rivera,CON022,RG02,Level 2 — Style,Wardrobe Building,2025-03-05,2025-03-26,2027-03-26,79.9,Active,No
TRN000657,STY062,Harriet Rivera,CON022,RG02,Level 3 — Full Stylist,Advanced Colour,2025-09-03,2025-09-29,2027-09-29,75.9,Active,No
TRN000658,STY062,Harriet Rivera,CON022,RG02,Level 3 — Full Stylist,Advanced Style,2025-09-03,2025-09-29,2027-09-29,75.9,Active,No
TRN000659,STY062,Harriet Rivera,CON022,RG02,Level 3 — Full Stylist,Makeup Integration,2025-09-03,2025-09-29,2027-09-29,75.9,Active,No
TRN000660,STY062,Harriet Rivera,CON022,RG02,Level 3 — Full Stylist,Business Development,2025-09-03,2025-09-29,2027-09-29,75.9,Active,No
TRN000661,STY063,Imogen Cooper,CON022,RG02,Level 1 — Colour,Colour Theory Fundamentals,2018-08-16,2018-09-26,2020-09-25,68.1,Expired,No
TRN000662,STY063,Imogen Cooper,CON022,RG02,Level 1 — Colour,Seasonal Analysis Basics,2018-08-16,2018-09-26,2020-09-25,68.1,Expired,No
TRN000663,STY063,Imogen Cooper,CON022,RG02,Level 1 — Colour,Draping Technique,2018-08-16,2018-09-26,2020-09-25,68.1,Expired,No
TRN000664,STY063,Imogen Cooper,CON022,RG02,Level 1 — Colour,Client Communication,2018-08-16,2018-09-26,2020-09-25,68.1,Expired,No
TRN000665,STY063,Imogen Cooper,CON022,RG02,Level 2 — Style,Body Shape Analysis,2019-02-19,2019-04-08,2021-04-07,89.3,Expired,Yes
TRN000666,STY063,Imogen Cooper,CON022,RG02,Level 2 — Style,Clothing Lines & Textures,2019-02-19,2019-04-08,2021-04-07,89.3,Expired,Yes
TRN000667,STY063,Imogen Cooper,CON022,RG02,Level 2 — Style,Style Archetypes,2019-02-19,2019-04-08,2021-04-07,89.3,Expired,Yes
TRN000668,STY063,Imogen Cooper,CON022,RG02,Level 2 — Style,Wardrobe Building,2019-02-19,2019-04-08,2021-04-07,89.3,Expired,Yes
TRN000669,STY063,Imogen Cooper,CON022,RG02,Level 3 — Full Stylist,Advanced Colour,2019-08-19,2019-10-14,2021-10-13,74.1,Expired,No
TRN000670,STY063,Imogen Cooper,CON022,RG02,Level 3 — Full Stylist,Advanced Style,2019-08-19,2019-10-14,2021-10-13,74.1,Expired,No
TRN000671,STY063,Imogen Cooper,CON022,RG02,Level 3 — Full Stylist,Makeup Integration,2019-08-19,2019-10-14,2021-10-13,74.1,Expired,No
TRN000672,STY063,Imogen Cooper,CON022,RG02,Level 3 — Full Stylist,Business Development,2019-08-19,2019-10-14,2021-10-13,74.1,Expired,No
TRN000673,STY063,Imogen Cooper,CON022,RG02,Senior Stylist,Mentoring Skills,2020-01-29,2020-02-16,2022-02-15,97.4,Expired,Yes
TRN000674,STY063,Imogen Cooper,CON022,RG02,Senior Stylist,Workshop Facilitation,2020-01-29,2020-02-16,2022-02-15,97.4,Expired,Yes
TRN000675,STY063,Imogen Cooper,CON022,RG02,Senior Stylist,Corporate Clients,2020-01-29,2020-02-16,2022-02-15,97.4,Expired,Yes
TRN000676,STY063,Imogen Cooper,CON022,RG02,Senior Stylist,Advanced Draping,2020-01-29,2020-02-16,2022-02-15,97.4,Expired,Yes
TRN000677,STY064,Martha Richardson,CON022,RG02,Level 1 — Colour,Colour Theory Fundamentals,2021-03-14,2021-04-18,2023-04-18,87.3,Expired,Yes
TRN000678,STY064,Martha Richardson,CON022,RG02,Level 1 — Colour,Seasonal Analysis Basics,2021-03-14,2021-04-18,2023-04-18,87.3,Expired,Yes
TRN000679,STY064,Martha Richardson,CON022,RG02,Level 1 — Colour,Draping Technique,2021-03-14,2021-04-18,2023-04-18,87.3,Expired,Yes
TRN000680,STY064,Martha Richardson,CON022,RG02,Level 1 — Colour,Client Communication,2021-03-14,2021-04-18,2023-04-18,87.3,Expired,Yes
TRN000681,STY064,Martha Richardson,CON022,RG02,Level 2 — Style,Body Shape Analysis,2021-09-02,2021-09-23,2023-09-23,90.3,Expired,Yes
TRN000682,STY064,Martha Richardson,CON022,RG02,Level 2 — Style,Clothing Lines & Textures,2021-09-02,2021-09-23,2023-09-23,90.3,Expired,Yes
TRN000683,STY064,Martha Richardson,CON022,RG02,Level 2 — Style,Style Archetypes,2021-09-02,2021-09-23,2023-09-23,90.3,Expired,Yes
TRN000684,STY064,Martha Richardson,CON022,RG02,Level 2 — Style,Wardrobe Building,2021-09-02,2021-09-23,2023-09-23,90.3,Expired,Yes
TRN000685,STY065,Rosie Cox,CON022,RG02,Level 1 — Colour,Colour Theory Fundamentals,2021-12-13,2022-01-28,2024-01-28,77.6,Expired,No
TRN000686,STY065,Rosie Cox,CON022,RG02,Level 1 — Colour,Seasonal Analysis Basics,2021-12-13,2022-01-28,2024-01-28,77.6,Expired,No
TRN000687,STY065,Rosie Cox,CON022,RG02,Level 1 — Colour,Draping Technique,2021-12-13,2022-01-28,2024-01-28,77.6,Expired,No
TRN000688,STY065,Rosie Cox,CON022,RG02,Level 1 — Colour,Client Communication,2021-12-13,2022-01-28,2024-01-28,77.6,Expired,No
TRN000689,STY065,Rosie Cox,CON022,RG02,Level 2 — Style,Body Shape Analysis,2022-06-15,2022-07-19,2024-07-18,80.5,Expired,No
TRN000690,STY065,Rosie Cox,CON022,RG02,Level 2 — Style,Clothing Lines & Textures,2022-06-15,2022-07-19,2024-07-18,80.5,Expired,No
TRN000691,STY065,Rosie Cox,CON022,RG02,Level 2 — Style,Style Archetypes,2022-06-15,2022-07-19,2024-07-18,80.5,Expired,No
TRN000692,STY065,Rosie Cox,CON022,RG02,Level 2 — Style,Wardrobe Building,2022-06-15,2022-07-19,2024-07-18,80.5,Expired,No
TRN000693,STY065,Rosie Cox,CON022,RG02,Level 3 — Full Stylist,Advanced Colour,2022-12-08,2023-01-26,2025-01-25,71.9,Expired,No
TRN000694,STY065,Rosie Cox,CON022,RG02,Level 3 — Full Stylist,Advanced Style,2022-12-08,2023-01-26,2025-01-25,71.9,Expired,No
TRN000695,STY065,Rosie Cox,CON022,RG02,Level 3 — Full Stylist,Makeup Integration,2022-12-08,2023-01-26,2025-01-25,71.9,Expired,No
TRN000696,STY065,Rosie Cox,CON022,RG02,Level 3 — Full Stylist,Business Development,2022-12-08,2023-01-26,2025-01-25,71.9,Expired,No
TRN000697,STY065,Rosie Cox,CON022,RG02,Senior Stylist,Mentoring Skills,2023-06-10,2023-08-05,2025-08-04,97.2,Expired,Yes
TRN000698,STY065,Rosie Cox,CON022,RG02,Senior Stylist,Workshop Facilitation,2023-06-10,2023-08-05,2025-08-04,97.2,Expired,Yes
TRN000699,STY065,Rosie Cox,CON022,RG02,Senior Stylist,Corporate Clients,2023-06-10,2023-08-05,2025-08-04,97.2,Expired,Yes
TRN000700,STY065,Rosie Cox,CON022,RG02,Senior Stylist,Advanced Draping,2023-06-10,2023-08-05,2025-08-04,97.2,Expired,Yes
TRN000701,STY066,Violet Howard,CON023,RG03,Level 1 — Colour,Colour Theory Fundamentals,2018-04-15,2018-05-10,2020-05-09,87.1,Expired,Yes
TRN000702,STY066,Violet Howard,CON023,RG03,Level 1 — Colour,Seasonal Analysis Basics,2018-04-15,2018-05-10,2020-05-09,87.1,Expired,Yes
TRN000703,STY066,Violet Howard,CON023,RG03,Level 1 — Colour,Draping Technique,2018-04-15,2018-05-10,2020-05-09,87.1,Expired,Yes
TRN000704,STY066,Violet Howard,CON023,RG03,Level 1 — Colour,Client Communication,2018-04-15,2018-05-10,2020-05-09,87.1,Expired,Yes
TRN000705,STY066,Violet Howard,CON023,RG03,Level 2 — Style,Body Shape Analysis,2018-09-30,2018-11-08,2020-11-07,85.0,Expired,Yes
TRN000706,STY066,Violet Howard,CON023,RG03,Level 2 — Style,Clothing Lines & Textures,2018-09-30,2018-11-08,2020-11-07,85.0,Expired,Yes
TRN000707,STY066,Violet Howard,CON023,RG03,Level 2 — Style,Style Archetypes,2018-09-30,2018-11-08,2020-11-07,85.0,Expired,Yes
TRN000708,STY066,Violet Howard,CON023,RG03,Level 2 — Style,Wardrobe Building,2018-09-30,2018-11-08,2020-11-07,85.0,Expired,Yes
TRN000709,STY066,Violet Howard,CON023,RG03,Level 3 — Full Stylist,Advanced Colour,2019-03-20,2019-04-22,2021-04-21,76.9,Expired,No
TRN000710,STY066,Violet Howard,CON023,RG03,Level 3 — Full Stylist,Advanced Style,2019-03-20,2019-04-22,2021-04-21,76.9,Expired,No
TRN000711,STY066,Violet Howard,CON023,RG03,Level 3 — Full Stylist,Makeup Integration,2019-03-20,2019-04-22,2021-04-21,76.9,Expired,No
TRN000712,STY066,Violet Howard,CON023,RG03,Level 3 — Full Stylist,Business Development,2019-03-20,2019-04-22,2021-04-21,76.9,Expired,No
TRN000713,STY066,Violet Howard,CON023,RG03,Senior Stylist,Mentoring Skills,2019-09-29,2019-11-19,2021-11-18,86.8,Expired,Yes
TRN000714,STY066,Violet Howard,CON023,RG03,Senior Stylist,Workshop Facilitation,2019-09-29,2019-11-19,2021-11-18,86.8,Expired,Yes
TRN000715,STY066,Violet Howard,CON023,RG03,Senior Stylist,Corporate Clients,2019-09-29,2019-11-19,2021-11-18,86.8,Expired,Yes
TRN000716,STY066,Violet Howard,CON023,RG03,Senior Stylist,Advanced Draping,2019-09-29,2019-11-19,2021-11-18,86.8,Expired,Yes
TRN000717,STY066,Violet Howard,CON023,RG03,Master Stylist,Master Practitioner,2020-03-24,2020-05-06,2022-05-06,81.7,Expired,No
TRN000718,STY066,Violet Howard,CON023,RG03,Master Stylist,Training Others,2020-03-24,2020-05-06,2022-05-06,81.7,Expired,No
TRN000719,STY066,Violet Howard,CON023,RG03,Master Stylist,Quality Assessment,2020-03-24,2020-05-06,2022-05-06,81.7,Expired,No
TRN000720,STY066,Violet Howard,CON023,RG03,Master Stylist,Brand Ambassador,2020-03-24,2020-05-06,2022-05-06,81.7,Expired,No
TRN000721,STY067,Willow Ward,CON023,RG03,Level 1 — Colour,Colour Theory Fundamentals,2023-04-10,2023-05-07,2025-05-06,83.8,Expired,No
TRN000722,STY067,Willow Ward,CON023,RG03,Level 1 — Colour,Seasonal Analysis Basics,2023-04-10,2023-05-07,2025-05-06,83.8,Expired,No
TRN000723,STY067,Willow Ward,CON023,RG03,Level 1 — Colour,Draping Technique,2023-04-10,2023-05-07,2025-05-06,83.8,Expired,No
TRN000724,STY067,Willow Ward,CON023,RG03,Level 1 — Colour,Client Communication,2023-04-10,2023-05-07,2025-05-06,83.8,Expired,No
TRN000725,STY068,Amber Torres,CON024,RG04,Level 1 — Colour,Colour Theory Fundamentals,2021-07-23,2021-08-16,2023-08-16,88.4,Expired,Yes
