TargetID,ConsultantID,ConsultantName,RegionID,Year,MonthNum,ConsultationTarget_GBP,RetailTarget_GBP,TotalTarget_GBP,NewClientTarget_GBP
CON021_2026_02,CON021,Jessica White,RG01,2026,2,3520,880,4400,880
CON021_2026_03,CON021,Jessica White,RG01,2026,3,4000,1000,5000,1000
CON022_2026_02,CON022,Lucy Harris,RG02,2026,2,3960,880,4840,990
CON022_2026_03,CON022,Lucy Harris,RG02,2026,3,4500,1000,5500,1125
CON023_2026_02,CON023,Charlotte Martin,RG03,2026,2,4400,1056,5456,1100
CON023_2026_03,CON023,Charlotte Martin,RG03,2026,3,5000,1200,6200,1250
CON024_2026_02,CON024,Amy Thompson,RG04,2026,2,4400,1320,5720,1100
CON024_2026_03,CON024,Amy Thompson,RG04,2026,3,5000,1500,6500,1250
CON025_2026_02,CON025,Natalie Garcia,RG05,2026,2,4400,1320,5720,1100
CON025_2026_03,CON025,Natalie Garcia,RG05,2026,3,5000,1500,6500,1250
